S.No,Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,RSI,MACD,Signal Line,BB_upper,BB_middle,BB_lower,50_MA,200_MA,Daily_Returns,Volatility,Differenced_Close
395,1/16/2013,2.256666899,2.282000065,2.248667002,2.273333073,2.273333073,20673000,2.267233193,2.220826626,53.42458664,0.006295112,0.014777476,2.344969079,2.267233193,2.189497307,2.220826626,2.07431331,0.005899594,0.021662896,0.013333082
396,1/17/2013,2.277333021,2.323333025,2.261332989,2.292000055,2.292000055,21550500,2.266533196,2.224666629,55.59277343,0.008786308,0.013579242,2.34310352,2.266533196,2.189962872,2.224666629,2.073359976,0.008211284,0.017810551,0.018666983
397,1/18/2013,2.315999985,2.318666935,2.254667044,2.301332951,2.301332951,53326500,2.266233194,2.229159946,56.67862182,0.011382475,0.013139889,2.342206441,2.266233194,2.190259946,2.229159946,2.072673305,0.004071944,0.017713247,0.009332895
398,1/22/2013,2.303999901,2.369999886,2.28399992,2.345999956,2.345999956,28803000,2.268766546,2.234026604,61.52729978,0.016849975,0.013881906,2.351527959,2.268766546,2.186005133,2.234026604,2.071733305,0.019409189,0.017821541,0.044667006
399,1/23/2013,2.334666967,2.415999889,2.330667019,2.400000095,2.400000095,23464500,2.275433207,2.240279946,66.42045121,0.025249309,0.016155387,2.376007762,2.275433207,2.174858651,2.240279946,2.072066641,0.023017963,0.018001525,0.054000139
400,1/24/2013,2.400000095,2.514667034,2.38933301,2.46600008,2.46600008,29556000,2.284466565,2.249173288,71.23574469,0.036807199,0.020285749,2.414974728,2.284466565,2.153958401,2.249173288,2.072903306,0.027499993,0.017621855,0.065999985
401,1/25/2013,2.466666937,2.50266695,2.453332901,2.465332985,2.465332985,19317000,2.295766568,2.257053289,71.12472573,0.045389854,0.02530657,2.44628814,2.295766568,2.145244997,2.257053289,2.074179971,-0.000270517,0.01737846,-0.000667095
402,1/28/2013,2.457333088,2.580667019,2.457333088,2.535332918,2.535332918,29790000,2.310233212,2.265613289,75.44857379,0.057180934,0.031681443,2.491348298,2.310233212,2.129118125,2.265613289,2.076036636,0.028393703,0.017624276,0.069999933
403,1/29/2013,2.539999962,2.562666893,2.475332975,2.529999971,2.529999971,21399000,2.325999856,2.274373288,74.53288782,0.065341905,0.038413535,2.525100923,2.325999856,2.126898789,2.274373288,2.077656635,-0.00210345,0.017572701,-0.005332947
404,1/30/2013,2.523333073,2.533333063,2.495332956,2.501332998,2.501332998,14521500,2.338166511,2.283306608,69.64012311,0.068704367,0.044471702,2.548577224,2.338166511,2.127755798,2.283306608,2.079016635,-0.01133082,0.017431303,-0.028666973
405,1/31/2013,2.524667025,2.524667025,2.461999893,2.500667095,2.500667095,13521000,2.345333219,2.290866609,69.52594912,0.070502698,0.049677901,2.567313035,2.345333219,2.123353402,2.290866609,2.080323306,-0.000266219,0.016929686,-0.000665903
406,2/1/2013,2.544667006,2.56666708,2.507999897,2.553333044,2.553333044,16509000,2.357099867,2.298039927,73.25994259,0.07530947,0.054804215,2.59631648,2.357099867,2.117883253,2.298039927,2.082339971,0.02106076,0.016550384,0.052665949
407,2/4/2013,2.559999943,2.561332941,2.506000042,2.516000032,2.516000032,16920000,2.368233216,2.304359927,66.99346353,0.075239099,0.058891192,2.615144928,2.368233216,2.121321504,2.304359927,2.084173306,-0.014621286,0.016740442,-0.037333012
408,2/5/2013,2.533333063,2.57666707,2.512000084,2.542000055,2.542000055,19653000,2.380866563,2.31190659,68.98330263,0.076400616,0.062393076,2.636054582,2.380866563,2.125678544,2.31190659,2.085996641,0.010333872,0.016547805,0.026000023
409,2/6/2013,2.545332909,2.625999928,2.526667118,2.611332893,2.611332893,28398000,2.39916656,2.321293249,73.56069347,0.081970799,0.066308621,2.66511851,2.39916656,2.13321461,2.321293249,2.087999971,0.027274916,0.016763858,0.069332838
410,2/7/2013,2.612667084,2.645333052,2.596667051,2.631999969,2.631999969,17949000,2.418633211,2.330906587,74.75659422,0.087049417,0.07045678,2.692783702,2.418633211,2.144482719,2.330906587,2.090106636,0.007914378,0.016772484,0.020667076
411,2/8/2013,2.630000114,2.666666985,2.609333038,2.615999937,2.615999937,17097000,2.437666559,2.340359926,72.03987633,0.08876002,0.074117428,2.711126515,2.437666559,2.164206603,2.340359926,2.092539971,-0.00607904,0.016798467,-0.016000032
412,2/11/2013,2.532000065,2.609999895,2.5,2.561332941,2.561332941,48994500,2.456033206,2.347279925,63.54312972,0.084727826,0.076239508,2.710228032,2.456033206,2.20183838,2.347279925,2.094739971,-0.02089717,0.0166147,-0.054666996
413,2/12/2013,2.563333035,2.591332912,2.486000061,2.526000023,2.526000023,33919500,2.471466553,2.352879925,58.72230046,0.07778456,0.076548518,2.70221702,2.471466553,2.240716087,2.352879925,2.096399971,-0.013794739,0.016707507,-0.035332918
414,2/13/2013,2.553333044,2.599999905,2.536667109,2.563333035,2.563333035,14502000,2.486633205,2.359053245,62.00254248,0.074436377,0.07612609,2.698930019,2.486633205,2.274336392,2.359053245,2.098053302,0.014779498,0.016796919,0.037333012
415,2/14/2013,2.575999975,2.583333015,2.547333002,2.551332951,2.551332951,14860500,2.500533199,2.363919902,60.34260996,0.070007607,0.074902393,2.690361859,2.500533199,2.31070454,2.363919902,2.099696631,-0.004681438,0.016551994,-0.012000084
416,2/15/2013,2.56666708,2.567332983,2.463332891,2.469332933,2.469332933,30264000,2.509399843,2.368106561,50.41098211,0.059198654,0.071761645,2.674378409,2.509399843,2.344421277,2.368106561,2.100999961,-0.032140069,0.016945838,-0.082000017
417,2/19/2013,2.490667105,2.619333029,2.487333059,2.618666887,2.618666887,40521000,2.52526654,2.375533237,62.51191615,0.061968153,0.069802947,2.666477057,2.52526654,2.384056023,2.375533237,2.102833295,0.060475423,0.018820569,0.149333954
418,2/20/2013,2.619999886,2.643332958,2.563999891,2.569333076,2.569333076,46830000,2.536433196,2.381719899,57.51835231,0.059496337,0.067741625,2.652203242,2.536433196,2.42066315,2.381719899,2.104366626,-0.018839285,0.019073454,-0.049333811
419,2/21/2013,2.432667017,2.49266696,2.302666903,2.344000101,2.344000101,135567000,2.533633196,2.383039899,41.29313768,0.038906429,0.061974586,2.664226628,2.533633196,2.403039764,2.383039899,2.105266626,-0.087700959,0.022944674,-0.225332975
420,2/22/2013,2.381333113,2.426000118,2.373332977,2.407332897,2.407332897,38209500,2.530699837,2.385093217,45.91139757,0.027383545,0.055056378,2.669608914,2.530699837,2.391790761,2.385093217,2.10669329,0.02701911,0.023193614,0.063332796
421,2/25/2013,2.410000086,2.450000048,2.289333105,2.292000055,2.292000055,43341000,2.522033191,2.383893218,39.7750586,0.00884324,0.04581375,2.693894299,2.522033191,2.350172082,2.383893218,2.107329956,-0.047908971,0.024030144,-0.115332842
422,2/26/2013,2.297333002,2.330667019,2.253333092,2.295332909,2.295332909,41443500,2.51003319,2.382786536,40.02452406,-0.005517548,0.035547491,2.708031846,2.51003319,2.312034535,2.382786536,2.108743286,0.001454124,0.024031266,0.003332853
423,2/27/2013,2.29399991,2.36066699,2.293333054,2.339999914,2.339999914,29388000,2.500533187,2.384773192,43.40786259,-0.01314282,0.025809428,2.711590042,2.500533187,2.289476333,2.384773192,2.110423286,0.019459925,0.023221994,0.044667006
424,2/28/2013,2.392667055,2.406666994,2.29133296,2.322000027,2.322000027,29473500,2.491566539,2.386133194,42.37056436,-0.020403149,0.016566913,2.716506715,2.491566539,2.266626363,2.386133194,2.111046621,-0.00769226,0.023244406,-0.017999887
425,3/1/2013,2.333333015,2.338666916,2.283333063,2.309999943,2.309999943,23199000,2.482033181,2.386466532,41.65588575,-0.026816198,0.007890291,2.720384319,2.482033181,2.243682044,2.386466532,2.11184662,-0.005167995,0.023134836,-0.012000084
426,3/4/2013,2.318000078,2.388667107,2.313333035,2.371999979,2.371999979,26365500,2.472966528,2.387786531,46.66173496,-0.026589197,0.000994393,2.713564065,2.472966528,2.23236899,2.387786531,2.11368662,0.026839843,0.023425563,0.062000036
427,3/5/2013,2.400000095,2.461333036,2.385999918,2.443332911,2.443332911,31305000,2.469333172,2.39050653,51.78712109,-0.02041796,-0.003288077,2.709415707,2.469333172,2.229250637,2.39050653,2.116093284,0.030072906,0.023787485,0.071332932
428,3/6/2013,2.467333078,2.525332928,2.464667082,2.512666941,2.512666941,17250000,2.467866516,2.39485321,56.19336611,-0.009819342,-0.00459433,2.706509528,2.467866516,2.229223504,2.39485321,2.118929954,0.028376825,0.02406887,0.06933403
429,3/7/2013,2.515332937,2.57666707,2.45866704,2.548666954,2.548666954,17374500,2.464733219,2.400493212,58.32317719,0.001468116,-0.003381841,2.69732823,2.464733219,2.232138209,2.400493212,2.122149954,0.014327412,0.024035944,0.036000013
430,3/8/2013,2.537333012,2.629333019,2.490667105,2.564666986,2.564666986,13681500,2.46136657,2.406079893,59.27095879,0.01157119,-0.000391235,2.685992526,2.46136657,2.236740614,2.406079893,2.125786624,0.006277804,0.024028229,0.016000032
431,3/11/2013,2.591332912,2.629333019,2.57666707,2.606667042,2.606667042,23692500,2.460899925,2.413426576,61.73117075,0.022705271,0.004228066,2.684274272,2.460899925,2.237525578,2.413426576,2.129229959,0.016376417,0.023877805,0.042000055
432,3/12/2013,2.593333006,2.625333071,2.589999914,2.60800004,2.60800004,19126500,2.46323328,2.420666575,61.81001721,0.031276141,0.009637681,2.691672881,2.46323328,2.234793679,2.420666575,2.132003294,0.00051138,0.023881085,0.001332998
433,3/13/2013,2.599999905,2.632667065,2.587332964,2.598666906,2.598666906,12330000,2.466866624,2.428346572,60.86446948,0.036890262,0.015088197,2.701413778,2.466866624,2.232319471,2.428346572,2.134656628,-0.003578656,0.023773197,-0.009333134
434,3/14/2013,2.593333006,2.594000101,2.451333046,2.456666946,2.456666946,30315000,2.46153332,2.432319913,48.66621741,0.029540757,0.017978709,2.691877071,2.46153332,2.231189569,2.432319913,2.136846628,-0.054643386,0.025031832,-0.14199996
435,3/15/2013,2.442667007,2.443332911,2.347332954,2.352667093,2.352667093,49194000,2.451600027,2.432226596,42.02337594,0.015149666,0.017412901,2.682730161,2.451600027,2.220469893,2.432226596,2.138673298,-0.042333721,0.025053447,-0.103999853
436,3/18/2013,2.353332996,2.404000044,2.328000069,2.343333006,2.343333006,19741500,2.445300031,2.432733254,41.47617254,0.002957349,0.01452179,2.680977432,2.445300031,2.20962263,2.432733254,2.139826628,-0.003967449,0.024942075,-0.009334087
437,3/19/2013,2.349999905,2.373332977,2.329333067,2.338666916,2.338666916,16477500,2.431300032,2.433639932,41.18744471,-0.007000961,0.01021724,2.657182188,2.431300032,2.205417876,2.433639932,2.141383297,-0.001991219,0.024892976,-0.00466609
438,3/20/2013,2.350667,2.404666901,2.344000101,2.396667004,2.396667004,21345000,2.422666728,2.43578661,46.20077377,-0.010096486,0.006154495,2.639816165,2.422666728,2.205517292,2.43578661,2.143533297,0.024800491,0.025121786,0.058000088
439,3/21/2013,2.396667004,2.470666885,2.382667065,2.400666952,2.400666952,17194500,2.425500071,2.43889329,46.53922945,-0.01208761,0.002506074,2.639931591,2.425500071,2.211068551,2.43889329,2.146153297,0.001668963,0.024947836,0.003999949
440,3/22/2013,2.413332939,2.453332901,2.413332939,2.441333055,2.441333055,6603000,2.427200079,2.442866611,49.98427666,-0.010265838,-4.83e-05,2.641567623,2.427200079,2.212832535,2.442866611,2.149066627,0.016939502,0.025037326,0.040666103
441,3/25/2013,2.473332882,2.568000078,2.451333046,2.502000093,2.502000093,35682000,2.437700081,2.448199954,54.6765944,-0.003881998,-0.000815047,2.645005756,2.437700081,2.230394406,2.448199954,2.152273293,0.024849964,0.025231338,0.060667038
442,3/26/2013,2.532000065,2.548000097,2.510667086,2.523999929,2.523999929,27123000,2.449133432,2.454799953,56.27846559,0.002918798,-6.83e-05,2.648854756,2.449133432,2.249412108,2.454799953,2.155153292,0.0087929,0.025060933,0.021999836
443,3/27/2013,2.529333115,2.558666945,2.487333059,2.54399991,2.54399991,19444500,2.459333432,2.461333289,57.74071684,0.009809234,0.001907225,2.656539801,2.459333432,2.262127062,2.461333289,2.158229957,0.007923923,0.025047271,0.019999981
444,3/28/2013,2.548666954,2.549333096,2.516666889,2.526000023,2.526000023,17380500,2.469533432,2.46665329,55.92779453,0.013660049,0.00425779,2.658189166,2.469533432,2.280877697,2.46665329,2.160833293,-0.007075428,0.024976809,-0.017999887
445,4/1/2013,2.823999882,3.111999989,2.779999971,2.928667068,2.928667068,211477500,2.500466788,2.47975997,74.90781019,0.048642988,0.013134829,2.762829225,2.500466788,2.23810435,2.47975997,2.165769963,0.159408964,0.033409579,0.402667046
446,4/2/2013,2.906666994,3.033333063,2.900666952,2.95600009,2.95600009,99786000,2.529666793,2.49303997,75.67364492,0.077677348,0.026043333,2.851574949,2.529666793,2.207758637,2.49303997,2.170663298,0.009332922,0.033411738,0.027333021
447,4/3/2013,2.873332977,2.898000002,2.680666924,2.74000001,2.74000001,84654000,2.544500148,2.501813312,60.07059824,0.08230908,0.037296482,2.876316441,2.544500148,2.212683856,2.501813312,2.174439964,-0.073071743,0.035217583,-0.21600008
448,4/4/2013,2.740667105,2.81666708,2.720666885,2.800667048,2.800667048,33972000,2.558900154,2.510906653,62.41464858,0.089839469,0.04780508,2.908463076,2.558900154,2.209337231,2.510906653,2.178646634,0.022141255,0.035243948,0.060667038
449,4/5/2013,2.799999952,2.799999952,2.700000048,2.757999897,2.757999897,23286000,2.569366801,2.518066649,59.75763917,0.091311888,0.056506441,2.929454612,2.569366801,2.20927899,2.518066649,2.182466634,-0.015234639,0.035241051,-0.04266715
450,4/8/2013,2.798000097,2.836667061,2.767333031,2.788666964,2.788666964,25185000,2.5805668,2.524519987,61.0413687,0.093871277,0.063979409,2.953092727,2.5805668,2.208040872,2.524519987,2.185796633,0.011119314,0.035088039,0.030667067
451,4/9/2013,2.786667109,2.788666964,2.688667059,2.700000048,2.700000048,25441500,2.58523345,2.529213328,55.52616206,0.087733594,0.068730246,2.961272107,2.58523345,2.209194793,2.529213328,2.188599969,-0.031795448,0.035430502,-0.088666916
452,4/10/2013,2.713332891,2.800667048,2.707333088,2.790667057,2.790667057,31816500,2.594366801,2.534320011,59.55074115,0.089157751,0.072815747,2.980900537,2.594366801,2.207833065,2.534320011,2.191293303,0.033580373,0.035515589,0.090667009
453,4/11/2013,2.803999901,2.970000029,2.783333063,2.905999899,2.905999899,51711000,2.60973345,2.54184001,64.01204142,0.098457841,0.077944166,3.019468893,2.60973345,2.199998008,2.54184001,2.195093303,0.041328055,0.035928818,0.115332842
454,4/12/2013,2.883332968,3.009332895,2.869999886,2.916666985,2.916666985,47241000,2.632733452,2.550146689,64.40309886,0.105473146,0.083449962,3.056906648,2.632733452,2.208560256,2.550146689,2.198413303,0.003670711,0.035865939,0.010667086
455,4/15/2013,2.900000095,2.920000076,2.834000111,2.886667013,2.886667013,25221000,2.659433448,2.557866688,62.35105386,0.107374333,0.088234836,3.07690244,2.659433448,2.241964457,2.557866688,2.201809973,-0.010285703,0.035916464,-0.029999971
456,4/16/2013,2.946000099,3.075999975,2.927333117,3.039333105,3.039333105,47706000,2.694233453,2.567586689,67.94789634,0.119818721,0.094551613,3.116509488,2.694233453,2.271957419,2.567586689,2.206469974,0.052886631,0.036511257,0.152666092
457,4/17/2013,3.033333063,3.063333035,2.969332933,3.029999971,3.029999971,31777500,2.728800106,2.577866688,67.28932021,0.127458618,0.101133014,3.142079616,2.728800106,2.315520596,2.577866688,2.210966639,-0.003070783,0.036426646,-0.009333134
458,4/18/2013,3.06533289,3.17333293,3.026000023,3.131333113,3.131333113,50518500,2.765533412,2.589653349,70.6190191,0.140075327,0.108921477,3.184754947,2.765533412,2.346311876,2.589653349,2.216153304,0.033443281,0.036649917,0.101333141
459,4/19/2013,3.164000034,3.325333118,3.138000011,3.188667059,3.188667059,45175500,2.804933417,2.601200032,72.33492049,0.152937562,0.117724694,3.227686494,2.804933417,2.38218034,2.601200032,2.221666639,0.018309756,0.036559648,0.057333946
460,4/22/2013,3.24000001,3.346667051,3.18333292,3.345999956,3.345999956,59091000,2.850166762,2.615480032,76.40688279,0.173822706,0.128944296,3.300328397,2.850166762,2.400005127,2.615480032,2.228263304,0.049341275,0.037100724,0.157332897
461,4/23/2013,3.400000095,3.528000116,3.377332926,3.400666952,3.400666952,56007000,2.895100105,2.631173372,77.63846604,0.192565725,0.141668582,3.375657658,2.895100105,2.414542551,2.631173372,2.235046639,0.016338015,0.037093746,0.054666996
462,4/24/2013,3.393332958,3.403332949,3.265332937,3.361999989,3.361999989,39450000,2.937000108,2.647186713,74.66939478,0.201971401,0.153729146,3.426866573,2.937000108,2.447133643,2.647186713,2.241446639,-0.011370406,0.036977474,-0.038666964
463,4/25/2013,3.366667032,3.493333101,3.366667032,3.466666937,3.466666937,41938500,2.983133459,2.666000051,77.21002626,0.215388352,0.166060987,3.489765049,2.983133459,2.476501869,2.666000051,2.248449973,0.031132346,0.037029743,0.104666948
464,4/26/2013,3.542000055,3.582667112,3.374666929,3.413332939,3.413332939,54331500,3.027500105,2.68300005,73.18211121,0.219191076,0.176687005,3.52148603,3.027500105,2.53351418,2.68300005,2.255019973,-0.015384806,0.037146091,-0.053333998
465,4/29/2013,3.450666904,3.665999889,3.413332939,3.662667036,3.662667036,54595500,3.064200103,2.705226731,78.76054405,0.239562414,0.189262086,3.627554651,3.064200103,2.500845555,2.705226731,2.262909973,0.073047107,0.038281756,0.249334097
466,4/30/2013,3.733333111,3.878667116,3.584000111,3.599333048,3.599333048,82839000,3.096366751,2.727826734,74.52019643,0.247740524,0.200957774,3.703129949,3.096366751,2.489603553,2.727826734,2.270403304,-0.017291768,0.038021041,-0.063333988
467,5/1/2013,3.732666969,3.732666969,3.533333063,3.552000046,3.552000046,41142000,3.136966753,2.746493397,71.42522757,0.247548769,0.210275973,3.751530848,3.136966753,2.522402658,2.746493397,2.277263303,-0.013150492,0.03737768,-0.047333002
468,5/2/2013,3.589999914,3.68466711,3.579999924,3.607332945,3.607332945,45756000,3.177300048,2.767253394,72.84505412,0.248991486,0.218019075,3.804046648,3.177300048,2.550553448,2.767253394,2.283883303,0.015577956,0.037212716,0.055332899
469,5/3/2013,3.764667034,3.764667034,3.633332968,3.636667013,3.636667013,50680500,3.221233404,2.793106732,73.59413124,0.249624349,0.22434013,3.8474377,3.221233404,2.595029108,2.793106732,2.290079973,0.008131788,0.034585966,0.029334068
470,5/6/2013,3.759332895,3.977333069,3.700000048,3.966666937,3.966666937,65500500,3.280133402,2.824293413,80.20843286,0.27360024,0.234192152,3.952417915,3.280133402,2.607848889,2.824293413,2.298796644,0.090742409,0.036376591,0.329999924
471,5/7/2013,4.133333206,4.157999992,3.674666882,3.700666904,3.700666904,149865000,3.330166745,2.85246675,65.88295443,0.268047443,0.24096321,3.970488436,3.330166745,2.689845054,2.85246675,2.306583313,-0.067058827,0.037099498,-0.266000032
472,5/8/2013,3.833333015,3.880000114,3.713999987,3.719332933,3.719332933,101548500,3.376600039,2.880946751,66.3373069,0.262131318,0.245196832,3.987718478,3.376600039,2.7654816,2.880946751,2.314423313,0.005043964,0.037085539,0.018666029
473,5/9/2013,4.674666882,5.051332951,4.245999813,4.626667023,4.626667023,429075000,3.462633395,2.926680093,80.16507362,0.326888852,0.261535236,4.245001204,3.462633395,2.680265587,2.926680093,2.326959983,0.243950758,0.049665978,0.907334089
474,5/10/2013,4.643332958,5.400000095,4.616666794,5.117332935,5.117332935,376239000,3.572666693,2.982586751,83.9940877,0.413041024,0.291836394,4.598171608,3.572666693,2.547161778,2.982586751,2.342326648,0.106051702,0.051194174,0.490665913
475,5/13/2013,5.399333,5.866666794,5.276667118,5.853332996,5.853332996,336253500,3.720999992,3.053453412,87.79889175,0.534544399,0.340377995,5.102961607,3.720999992,2.339038377,3.053453412,2.361646647,0.143824932,0.054122979,0.736000061
476,5/14/2013,6.28133297,6.474667072,5.409999847,5.549333096,5.549333096,557458500,3.846499991,3.117000074,79.40296121,0.599396973,0.39218179,5.402920033,3.846499991,2.29007995,3.117000074,2.379743313,-0.051936205,0.055061148,-0.303999901
477,5/15/2013,5.453332901,5.791999817,5.207333088,5.656000137,5.656000137,253180500,3.9778,3.181253419,80.12126801,0.651885711,0.444122575,5.673384936,3.9778,2.282215064,3.181253419,2.398646649,0.019221597,0.055036069,0.106667042
478,5/16/2013,6.313333035,6.333333015,5.910666943,6.150000095,6.150000095,324210000,4.128733349,3.254000082,83.06657946,0.724987873,0.500295634,6.021951293,4.128733349,2.235515405,3.254000082,2.419559985,0.087340867,0.055881525,0.493999958
479,5/17/2013,6.166666985,6.296000004,5.833333015,6.099999905,6.099999905,285033000,4.274299991,3.325026741,81.74637713,0.770011058,0.554238719,6.29913308,4.274299991,2.249466903,3.325026741,2.440943319,-0.008130112,0.056013911,-0.050000191
480,5/20/2013,6.074666977,6.166666985,5.908667088,5.995999813,5.995999813,125226000,4.406799984,3.393653398,78.93617856,0.788214274,0.60103383,6.51635584,4.406799984,2.297244128,3.393653398,2.461783319,-0.017049196,0.056219101,-0.104000092
481,5/21/2013,5.900000095,5.999332905,5.685332775,5.839333057,5.839333057,134973000,4.528733289,3.458306718,74.76649291,0.780995922,0.637026249,6.673196964,4.528733289,2.384269615,3.458306718,2.482229984,-0.026128546,0.056573167,-0.156666756
482,5/22/2013,5.757999897,6.06400013,5.699999809,5.815999985,5.815999985,128520000,4.651433289,3.522466717,74.13836228,0.764578951,0.662536789,6.795649015,4.651433289,2.507217563,3.522466717,2.502609984,-0.003995845,0.056604726,-0.023333073
483,5/23/2013,5.653999805,6.200666904,5.53666687,6.18200016,6.18200016,180333000,4.78719995,3.594133382,77.35245329,0.772200097,0.684469451,6.95785042,4.78719995,2.61654948,3.594133382,2.524429985,0.062929879,0.056877013,0.366000175
484,5/24/2013,6.173333168,6.53000021,6.133333206,6.472000122,6.472000122,241863000,4.940133309,3.674440045,79.52390698,0.792504979,0.706076556,7.132934537,4.940133309,2.747332082,3.674440045,2.54736665,0.046910378,0.056001571,0.289999962
485,5/28/2013,6.769999981,7.383333206,6.686666965,7.355332851,7.355332851,295378500,5.1247666,3.774493361,84.42307386,0.869847256,0.738830696,7.47258967,5.1247666,2.776943531,3.774493361,2.57405998,0.136485277,0.057563213,0.883332729
486,5/29/2013,7.570000172,7.659999847,6.599999905,6.975333214,6.975333214,376492500,5.293566608,3.867133365,75.99892326,0.890216906,0.769107938,7.663762644,5.293566608,2.923370572,3.867133365,2.599239981,-0.051663146,0.058434306,-0.379999638
487,5/30/2013,6.830667019,7.302667141,6.746666908,6.996666908,6.996666908,242005500,5.465799952,3.960293365,76.14285317,0.897732945,0.79483294,7.805174068,5.465799952,3.126425835,3.960293365,2.624419981,0.003058448,0.058393502,0.021333694
488,5/31/2013,7.084000111,7.096000195,6.515333176,6.517333031,6.517333031,227580000,5.611299956,4.042706685,66.49431413,0.855153544,0.806897061,7.829036345,5.611299956,3.393563566,4.042706685,2.647026646,-0.068508889,0.059831353,-0.479333878
489,6/3/2013,6.507999897,6.507999897,5.883333206,6.172667027,6.172667027,287094000,5.738099957,4.118146687,60.55261915,0.784553551,0.802428359,7.772118953,5.738099957,3.70408096,4.118146687,2.66749998,-0.052884516,0.06069795,-0.344666004
490,6/4/2013,6.18333292,6.427999973,6.159999847,6.322667122,6.322667122,132841500,5.855899966,4.195773368,62.13825774,0.732265205,0.788395728,7.732725657,5.855899966,3.979074274,4.195773368,2.689306651,0.024300694,0.060697433,0.150000095
491,6/5/2013,6.243999958,6.53133297,5.940667152,6.357999802,6.357999802,183372000,5.988766611,4.272893362,62.52042233,0.685772211,0.767871025,7.592909819,5.988766611,4.384623402,4.272893362,2.71129665,0.005588256,0.060732983,0.03533268
492,6/6/2013,6.349999905,6.618000031,6.340666771,6.489999771,6.489999771,142663500,6.127299953,4.352213359,63.98306598,0.652060919,0.744709004,7.358839875,6.127299953,4.89576003,4.352213359,2.733646649,0.020761242,0.060709411,0.131999969
493,6/7/2013,6.533332825,6.860000134,6.446667194,6.802667141,6.802667141,160674000,6.236099958,4.437386703,67.24390511,0.643160172,0.724399237,7.289753196,6.236099958,5.182446721,4.437386703,2.757656649,0.048176792,0.060802586,0.31266737
494,6/10/2013,6.595333099,6.834667206,6.571332932,6.670000076,6.670000076,138429000,6.313733315,4.520266705,64.57252525,0.618274064,0.703174202,7.248293813,6.313733315,5.379172818,4.520266705,2.781169984,-0.019502213,0.060947258,-0.132667065
495,6/11/2013,6.545332909,6.578667164,6.269999981,6.297999859,6.297999859,110910000,6.335966659,4.58765336,57.65594282,0.562055311,0.674950424,7.24650598,6.335966659,5.425427337,4.58765336,2.802956648,-0.055772146,0.058546951,-0.372000217
496,6/12/2013,6.453332901,6.698667049,6.383333206,6.515333176,6.515333176,137890500,6.384266663,4.658840022,60.32944106,0.528941222,0.645748584,7.222375421,6.384266663,5.546157904,4.658840022,2.825549979,0.034508308,0.058587824,0.217333317
497,6/13/2013,6.599999905,6.618667126,6.341332912,6.545332909,6.545332909,89424000,6.428733301,4.73494668,60.69831197,0.499362456,0.616471358,7.199207963,6.428733301,5.65825864,4.73494668,2.848033309,0.004604482,0.05714901,0.029999733
498,6/14/2013,6.666666985,6.834667206,6.622000217,6.686666965,6.686666965,98470500,6.455566645,4.812666678,62.46887654,0.48177198,0.589531482,7.222716308,6.455566645,5.688416981,4.812666678,2.871633309,0.021593104,0.057148461,0.141334057
499,6/17/2013,6.906667233,6.983333111,6.746666908,6.813333035,6.813333035,105993000,6.491233301,4.893773341,64.03276498,0.472604405,0.566146067,7.255264702,6.491233301,5.727201901,4.893773341,2.896259974,0.01894308,0.056933941,0.126666069
500,6/18/2013,6.783332825,6.93200016,6.613333225,6.892666817,6.892666817,131929500,6.536066651,4.975853338,65.01601955,0.466364648,0.546189783,7.283651025,6.536066651,5.788482278,4.975853338,2.921159973,0.011643902,0.056932368,0.079333782
501,6/19/2013,6.803999901,7.111332893,6.800666809,6.978666782,6.978666782,128683500,6.593033338,5.061426673,66.09797497,0.463021648,0.529556156,7.291598308,6.593033338,5.894468368,5.061426673,2.946583306,0.012477023,0.056456632,0.085999966
502,6/20/2013,6.976666927,7.142000198,6.630000114,6.710000038,6.710000038,151597500,6.63773334,5.139813333,59.86866378,0.433693784,0.510383682,7.239381686,6.63773334,6.036084995,5.139813333,2.970663306,-0.038498291,0.057036598,-0.268666744
503,6/21/2013,6.913332939,6.913332939,6.5,6.636666775,6.636666775,175779000,6.660466671,5.21442667,58.2548416,0.399923787,0.488291703,7.224714131,6.660466671,6.096219211,5.21442667,2.994339975,-0.010928951,0.057101472,-0.073333263
504,6/24/2013,6.43333292,6.857999802,6.353332996,6.765999794,6.765999794,106797000,6.675166655,5.291413326,60.28799888,0.37922544,0.46647845,7.234303809,6.675166655,6.1160295,5.291413326,3.018789974,0.019487647,0.057063428,0.129333019
505,6/25/2013,6.873332977,6.946667194,6.703332901,6.826666832,6.826666832,87730500,6.648733354,5.370213323,61.24158287,0.363526664,0.445888093,7.119801003,6.648733354,6.177665705,5.370213323,3.043609973,0.008966456,0.056930269,0.060667038
506,6/26/2013,6.920000076,7.058000088,6.843999863,7.047999859,7.047999859,99039000,6.652366686,5.450386658,64.5829745,0.364740495,0.429658573,7.134446742,6.652366686,6.17028663,5.450386658,3.069333308,0.032421829,0.056753862,0.221333027
507,6/27/2013,7.116666794,7.349999905,7.075333118,7.283332825,7.283332825,131173500,6.666699982,5.535453315,67.76504398,0.380307916,0.419788442,7.202885147,6.666699982,6.130514816,5.535453315,3.095966637,0.033390036,0.056706045,0.235332966
508,6/28/2013,7.237999916,7.296000004,7.113999844,7.157332897,7.157332897,86229000,6.698699975,5.61597331,64.42739722,0.378119344,0.411454622,7.270609555,6.698699975,6.126790395,5.61597331,3.122629967,-0.017299762,0.056899123,-0.125999928
