S.No,Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,RSI,MACD,Signal Line,BB_upper,BB_middle,BB_lower,50_MA,200_MA,Daily_Returns,Volatility,Differenced_Close
962,4/20/2015,13.78533268,13.85666656,13.59000015,13.68466663,13.68466663,38389500,13.35943336,13.43357336,54.48179409,0.170718806,0.110911955,14.48707776,13.35943336,12.23178897,13.43357336,15.12775665,-0.007350473,0.021638688,-0.101333618
842,10/24/2014,15.75133324,15.85333347,15.41333294,15.68266678,15.68266678,51949500,16.03606672,17.00353321,43.40733733,-0.429638123,-0.434847764,17.65820636,16.03606672,14.41392709,17.00353321,14.90185666,-0.000212488,0.025096644,-0.003333092
1672,2/12/2018,21.07533264,21.20533371,20.41666794,21.04866791,21.04866791,93417000,22.69560013,22.02986671,40.02626936,-0.189051116,0.115337322,24.36349322,22.69560013,21.02770704,22.02986671,22.47975328,0.01710586,0.023090033,0.354000092
2646,12/23/2021,335.6000061,357.6600037,332.519989,355.6666565,355.6666565,92713200,339.7255005,345.9411328,55.92066107,-6.431281966,-6.417616498,385.6663395,339.7255005,293.7846615,345.9411328,257.4055171,0.057618863,0.042653262,19.37664795
2423,2/5/2021,281.6666565,288.2566528,279.6566772,284.0766602,284.0766602,55699800,282.9894989,242.3534656,58.60494594,12.23478346,15.2697483,297.4124505,282.9894989,268.5665473,242.3534656,139.6731829,0.00263535,0.037401975,0.746673584
1587,10/10/2017,23.12000084,23.70866776,23.03533363,23.70599937,23.70599937,104677500,23.80863333,23.5769199,51.72933899,-0.08945433,-0.071969708,25.73450651,23.80863333,21.88276014,23.5769199,20.62530334,0.036886873,0.021986091,0.843332291
291,8/15/2012,1.959332943,1.980000019,1.920667052,1.960000038,1.960000038,7881000,1.941633248,2.036799934,48.5824787,-0.022335462,-0.038677876,2.162806825,1.941633248,1.720459672,2.036799934,2.090476646,-0.000679639,0.035885142,-0.001332998
3326,9/10/2024,220.0700073,226.3999939,218.6399994,226.1699982,226.1699982,78891100,214.9725021,224.1052008,55.27891894,1.044531529,-0.358213581,229.5595119,214.9725021,200.3854924,224.1052008,202.5651502,0.045776084,0.044972277,9.899993896
1393,1/3/2017,14.32400036,14.6886673,14.06400013,14.4659996,14.4659996,88849500,13.55083337,13.08006672,67.67353231,0.44109602,0.344000173,14.96807177,13.55083337,12.13359496,13.08006672,14.29432004,0.015442883,0.019349792,0.219999313
605,11/14/2013,9.261333466,9.359999657,8.940667152,9.173333168,9.173333168,183055500,10.6106668,11.31950668,34.73173989,-0.618977643,-0.42805908,12.56911205,10.6106668,8.652221547,11.31950668,7.095289997,-0.00793083,0.038501812,-0.07333374
2273,7/2/2020,81.43199921,81.8666687,79.04000092,80.57733154,80.57733154,258751500,66.6640667,58.79435982,76.62311032,4.387683672,3.511486298,75.74809492,66.6640667,57.58003847,58.79435982,38.32567335,0.079517341,0.040699084,5.935333252
917,2/12/2015,12.9046669,13.53933334,12.88533306,13.5253334,13.5253334,234744000,13.77566671,14.10622663,41.93722728,0.038806263,-0.010105615,15.01206668,13.77566671,12.53926675,14.10622663,15.28597665,-0.046616588,0.023245113,-0.661334038
1555,8/24/2017,23.50133324,23.77733231,23.31599998,23.52866745,23.52866745,68770500,23.26173306,23.14770649,53.27948904,0.168862084,0.227613909,25.08928479,23.26173306,21.43418132,23.14770649,18.88871336,0.000453602,0.025174291,0.010667801
3280,7/5/2024,249.8099976,252.3699951,242.4600067,251.5200043,251.5200043,154501200,193.7574997,183.5648001,85.08860559,15.06841676,8.007736106,239.4798739,193.7574997,148.0351255,183.5648001,205.4881,0.02082067,0.040349052,5.130004883
1100,11/3/2015,14.25666714,14.29599953,13.85000038,13.89000034,13.89000034,124987500,14.4356667,15.73625322,38.20988571,-0.552767401,-0.575017718,15.38296553,14.4356667,13.48836788,15.73625322,15.48886662,-0.025445559,0.025246763,-0.362667084
1089,10/19/2015,15.10000038,15.40999985,14.99600029,15.20666695,15.20666695,37618500,15.89356656,16.19214651,42.26154965,-0.514931569,-0.42931861,17.95260793,15.89356656,13.83452519,16.19214651,15.45633994,0.004801581,0.026367169,0.072667122
2343,10/12/2020,147.3333282,149.5800018,146.1933289,147.4333344,147.4333344,116373300,141.7653313,131.1672261,56.64742784,3.392527306,3.545731197,153.9462377,141.7653313,129.5844249,131.1672261,73.8124999,0.019124395,0.061040968,2.766662598
1616,11/20/2017,20.9193325,21.03333282,20.31666756,20.5826664,20.5826664,123715500,20.93049974,22.60035988,40.91802132,-0.551820698,-0.653408871,22.31186227,20.93049974,19.54913722,22.60035988,21.48118664,-0.020028524,0.020978602,-0.420665741
822,9/26/2014,16.54999924,16.64866638,16.4046669,16.44000053,16.44000053,56931000,17.81629982,16.89909325,38.62998041,-0.174081178,0.085945914,19.64705979,17.81629982,15.98553985,16.89909325,14.28704665,-0.001417246,0.022763022,-0.023332596
2847,10/12/2022,215.3300018,219.3000031,211.5099945,217.2400055,217.2400055,66860700,266.0195007,281.9624683,25.86707376,-18.40462928,-12.16713065,329.175369,266.0195007,202.8636324,281.9624683,286.9613,0.003418039,0.029997826,0.740005493
1001,6/15/2015,16.64666748,16.75200081,16.40066719,16.69199944,16.69199944,32793000,16.62683325,15.55597328,59.51793017,0.330018127,0.404903767,17.02096216,16.62683325,16.23270434,15.55597328,15.16512331,-0.001236669,0.017575262,-0.02066803
1682,2/27/2018,23.75,23.99933243,23.33399963,23.39933205,23.39933205,71961000,22.45613337,22.31966663,58.0614707,0.236892213,0.055212638,24.25492758,22.45613337,20.65733915,22.31966663,22.56069993,-0.017990057,0.022971417,-0.428667068
19,7/19/2011,1.838667035,1.873999953,1.835999966,1.859333038,1.859333038,15391500,1.880466712,1.866506681,48.75391735,0.00016126,0.009924918,1.976276021,1.880466712,1.784657402,1.866506681,1.749960003,0.024237993,0.029794318,0.04400003
494,6/10/2013,6.595333099,6.834667206,6.571332932,6.670000076,6.670000076,138429000,6.313733315,4.520266705,64.57252525,0.618274064,0.703174202,7.248293813,6.313733315,5.379172818,4.520266705,2.781169984,-0.019502213,0.060947258,-0.132667065
1126,12/10/2015,14.98066711,15.23266697,14.90933323,15.13799953,15.13799953,31075500,14.93513341,14.85729342,51.48682642,0.118707712,0.107625886,15.98984802,14.93513341,13.88041879,14.85729342,15.62805995,0.011357504,0.028533258,0.169999123
3319,8/29/2024,209.8000031,214.8899994,205.9700012,206.2799988,206.2799988,62308800,208.3635017,220.0796008,45.43792819,-2.048579592,-1.791234372,226.3709988,208.3635017,190.3560047,220.0796008,203.1711002,0.002575936,0.042122925,0.529998779
2769,6/22/2022,234.5033264,246.8333282,233.8266602,236.0866699,236.0866699,101107500,233.7040009,267.2444678,47.85283229,-9.872569105,-12.05345803,260.8537765,233.7040009,206.5542252,267.2444678,304.161933,-0.004007806,0.050083681,-0.949996948
2010,6/18/2019,15.24800014,15.649333,14.83733273,14.98266697,14.98266697,190737000,13.44440007,15.36180002,57.2326731,-0.132565769,-0.490056235,15.20066021,13.44440007,11.68813993,15.36180002,19.24800667,-0.001288687,0.030409603,-0.019332886
1564,9/7/2017,23.06533241,23.49866676,22.89666748,23.37400055,23.37400055,63588000,23.4562665,22.8532798,51.31093684,0.079064124,0.122806072,24.35810454,23.4562665,22.55442846,22.8532798,19.37822668,0.01764728,0.024700768,0.405334473
1930,2/22/2019,19.63266754,19.76666641,19.47333336,19.64733315,19.64733315,86109000,20.40753345,21.38357334,40.18597124,-0.387865071,-0.335117576,21.42096332,20.40753345,19.39410359,21.38357334,21.08515997,0.011949337,0.037313103,0.232000351
1792,8/3/2018,23.18733215,23.66666794,22.83533287,23.21133232,23.21133232,204847500,20.95343313,21.35271984,63.02486646,0.01351661,-0.246902154,22.96489922,20.95343313,18.94196705,21.35271984,21.17051326,-0.003919521,0.036858917,-0.091335297
3228,4/19/2024,148.9700012,150.9400024,146.2200012,147.0500031,147.0500031,86005100,168.0639999,178.6628003,30.32895181,-7.084974197,-5.150592036,186.2388465,168.0639999,149.8891533,178.6628003,224.9779998,-0.019208896,0.029116564,-2.879989624
1860,11/8/2018,23.23333359,23.83866692,23.22933388,23.42666626,23.42666626,106360500,20.51593342,19.66022667,68.04311082,1.176475203,0.840429647,25.2511791,20.51593342,15.78068774,19.66022667,20.74242663,0.009306049,0.049196189,0.215999603
2431,2/18/2021,260.2999878,264.8966675,258.7566528,262.4599915,262.4599915,53871300,279.0896667,255.0100662,45.45351427,2.580025474,7.269235784,298.7713863,279.0896667,259.4079472,255.0100662,148.537383,-0.013493691,0.036715011,-3.589996338
2251,6/2/2020,59.64666748,60.57733154,58.06666565,58.77066803,58.77066803,203484000,54.35219994,47.00124016,65.97170109,2.525912151,2.438621227,58.30370404,54.35219994,50.40069584,47.00124016,32.74842669,-0.018416629,0.051767681,-1.102664948
2108,11/5/2019,21.30800056,21.56733322,21.07466698,21.14800072,21.14800072,104151000,18.8137001,16.92850676,73.70478867,1.373540683,1.167745154,23.06125228,18.8137001,14.56614793,16.92850676,16.85913671,-0.000787464,0.03524252,-0.016666412
1010,6/26/2015,17.9260006,17.9406662,17.73333359,17.80599976,17.80599976,57576000,17.07919998,16.22218657,68.16075283,0.456248401,0.419651194,18.03770601,17.07919998,16.12069396,16.22218657,15.11927331,-0.006324608,0.016169921,-0.113332748
2688,2/24/2022,233.4633331,267.4933472,233.3333282,266.9233398,266.9233398,135322200,293.844664,322.1728638,37.71407983,-14.43528544,-11.76434677,325.7417875,293.844664,261.9475405,322.1728638,277.2043001,0.048073455,0.045027555,12.24334717
361,11/27/2012,2.14199996,2.177333117,2.101332903,2.143332958,2.143332958,13662000,2.070533299,1.987639959,59.26524338,0.060157592,0.055391347,2.270765643,2.070533299,1.870300955,1.987639959,2.07973664,-0.003718687,0.029436816,-0.008000135
2845,10/10/2022,223.9299927,226.9900055,218.3600006,222.9600067,222.9600067,67925000,274.0695,285.244935,26.970006,-15.71767773,-8.917610419,330.3478628,274.0695,217.7911371,285.244935,288.3941666,-0.000493121,0.029893103,-0.11000061
2177,2/14/2020,52.48133469,54.19800186,52.3666687,53.33533478,53.33533478,235405500,45.2578001,34.90417332,70.01008432,5.523518304,5.287672997,59.9607155,45.2578001,30.5548847,34.90417332,21.2151067,-0.004937756,0.049961559,-0.264663696
1311,9/6/2016,13.26799965,13.55000019,13.26666737,13.52200031,13.52200031,65859000,14.5915668,14.71688002,31.54519032,-0.364488989,-0.18571859,15.78289448,14.5915668,13.40023912,14.71688002,14.47639337,0.025533451,0.017746103,0.336667061
1507,6/16/2017,25.19866753,25.20066643,24.67333221,24.76000023,24.76000023,100965000,22.94353352,21.58192005,66.88552459,1.10342706,0.947291361,26.16948,22.94353352,19.71758703,21.58192005,16.56561339,-0.010497151,0.022025647,-0.262666702
2983,4/28/2023,160.8999939,165.0,157.3200073,164.3099976,164.3099976,122515800,178.4804993,186.3807999,40.10882356,-7.573590812,-5.255559931,206.2407636,178.4804993,150.7202349,186.3807999,210.4395335,0.025719427,0.034468476,4.119995117
2562,8/25/2021,235.6766663,238.9900055,234.6666718,237.0666656,237.0666656,37936800,233.3365005,224.1615341,57.50024363,2.779061209,3.075670684,244.0432,233.3365005,222.6298011,224.1615341,224.5065168,0.003825046,0.021285687,0.903335571
1963,4/10/2019,18.44933319,18.55866623,18.19266701,18.40399933,18.40399933,105919500,18.35726662,19.36894665,47.10351514,-0.251687725,-0.30993213,19.46816905,18.35726662,17.24636418,19.36894665,20.77373997,0.01377107,0.027348848,0.25
345,11/2/2012,1.951333046,1.970000029,1.903332949,1.927999973,1.927999973,15454500,1.883733302,1.923586638,52.97930548,-0.011865632,-0.021014847,1.96951584,1.883733302,1.797950765,1.923586638,2.06768331,-0.011282089,0.029568165,-0.022000074
987,5/26/2015,16.51199913,16.79999924,16.43333244,16.49733353,16.49733353,52480500,15.94569988,14.49845329,70.05042354,0.577823149,0.605997907,16.97783082,15.94569988,14.91356895,14.49845329,15.20351663,-0.001089875,0.020413441,-0.017999649
1579,9/28/2017,22.65866661,22.85000038,22.36000061,22.63999939,22.63999939,79794000,23.90646658,23.41794651,39.31769843,-0.087574694,0.174697467,25.75943124,23.90646658,22.05350192,23.41794651,20.23465667,-0.004017951,0.022320743,-0.091333389
744,6/6/2014,13.98333263,14.0539999,13.81200027,13.87800026,13.87800026,46107000,13.33130002,13.63205341,54.99816827,0.082956923,0.013203334,14.53544408,13.33130002,12.12715596,13.63205341,12.14481669,0.00613827,0.032326377,0.084667206
1660,1/25/2018,23.21800041,23.28000069,22.42666626,22.50933266,22.50933266,101104500,22.18696661,21.65727985,52.33749411,0.426758738,0.375736148,24.04750186,22.18696661,20.32643136,21.65727985,22.35525326,-0.023851563,0.01968543,-0.550001144
1426,2/21/2017,18.36333275,18.76000023,18.26733208,18.49266624,18.49266624,85150500,17.4829668,15.72888008,71.58825165,0.777397958,0.77784627,18.9594489,17.4829668,16.0064847,15.72888008,14.38729337,0.018954553,0.016307996,0.343999863
114,12/1/2011,2.171333075,2.266000032,2.131999969,2.17333293,2.17333293,15453000,2.162300098,1.947426662,56.5330032,0.057461424,0.073190759,2.29658612,2.162300098,2.028014076,1.947426662,1.787376667,-0.00427646,0.033694468,-0.009334087
2593,10/8/2021,265.4033203,265.4599915,260.3033447,261.8299866,261.8299866,50215800,255.5703362,244.8982681,62.00281905,5.398185625,5.418016085,267.7583479,255.5703362,243.3823244,244.8982681,234.8347672,-0.010231835,0.017552205,-2.706695557
1242,5/27/2016,14.99933338,15.06200027,14.71666718,14.86933327,14.86933327,54754500,14.42026682,15.55853348,50.69170175,-0.227765049,-0.359168999,15.63988723,14.42026682,13.20064641,15.55853348,14.81381666,-0.009239546,0.023102666,-0.138667107
1143,1/6/2016,14.66666698,14.67000008,14.39866734,14.60266685,14.60266685,56686500,15.22086668,14.93924007,41.51965928,0.024053812,0.108429213,16.08234641,15.22086668,14.35938695,14.93924007,15.81191996,-0.019648196,0.028766064,-0.292666435
1978,5/2/2019,16.36800003,16.47533226,15.84799957,16.2733326,16.2733326,272389500,17.37003322,18.30395994,38.89625531,-0.718316564,-0.563658504,19.26380342,17.37003322,15.47626302,18.30395994,20.42863999,0.043117746,0.029302956,0.672665596
1217,4/22/2016,16.59266663,16.93333244,16.38066673,16.91666794,16.91666794,56794500,16.47230015,14.45632,61.76453373,0.595012553,0.719773913,17.8477859,16.47230015,15.09681439,14.45632,15.12834998,0.021990433,0.025944218,0.36400032
1199,3/29/2016,15.32600021,15.49199963,15.02200031,15.34200001,15.34200001,60214500,14.32859998,12.88242662,65.5095281,0.77696169,0.727380285,16.35874828,14.32859998,12.29845168,12.88242662,15.21775663,-0.0005646,0.033790397,-0.008666992
86,10/21/2011,1.826666951,1.886667013,1.800667048,1.868667006,1.868667006,17139000,1.764999962,1.682959969,60.0489081,0.052355256,0.046543315,1.975822228,1.764999962,1.554177696,1.682959969,1.723586672,0.025237744,0.031920683,0.046000004
3045,7/28/2023,259.8599854,267.25,258.230011,266.4400024,266.4400024,111446000,273.2224998,244.8347998,51.95649824,4.536680442,8.724161757,294.2213289,273.2224998,252.2236708,244.8347998,194.6387498,0.041961579,0.031038316,10.72999573
669,2/19/2014,13.57999992,13.57999992,12.89400005,12.90933323,12.90933323,242535000,12.33669996,10.95555998,60.61662137,0.673966514,0.63363906,13.6711809,12.33669996,11.00221903,10.95555998,9.554723318,-0.049386355,0.035464725,-0.670666695
1015,7/6/2015,18.59199905,18.77933311,18.42000008,18.64800072,18.64800072,61828500,17.47026672,16.62173326,73.03928052,0.525954549,0.455584921,18.62539133,17.47026672,16.31514211,16.62173326,15.12716665,-0.001071274,0.016108495,-0.01999855
129,12/22/2011,1.840000033,1.870000005,1.820000052,1.851333022,1.851333022,15141000,2.053400016,2.037946665,35.9351118,-0.066976747,-0.030910292,2.374878092,2.053400016,1.73192194,2.037946665,1.820243334,0.00725406,0.033070023,0.013332963
2642,12/17/2021,304.9233398,320.2200012,303.0133362,310.8566589,310.8566589,100437300,349.8024994,341.1403992,38.55457998,-9.059639148,-2.594762411,397.8503698,349.8024994,301.754629,341.1403992,255.2220171,0.006095449,0.040126929,1.883331299
3057,8/15/2023,238.7299957,240.5,232.6100006,232.9600067,232.9600067,88197600,256.743,258.9785999,34.76531217,-5.825108111,-2.225338318,282.2167106,256.743,231.2692894,258.9785999,196.6276497,-0.028361645,0.030443134,-6.799987793
892,1/7/2015,14.22333336,14.31866741,13.98533344,14.06333256,14.06333256,44526000,14.34486651,15.37354666,39.31887999,-0.272664585,-0.282194906,15.40536817,14.34486651,13.28436486,15.37354666,15.31216332,-0.001561931,0.027749003,-0.022000313
2155,1/14/2020,36.2840004,36.49399948,34.99333191,35.86133194,35.86133194,434943000,29.36789989,25.34116001,84.96283181,2.693334962,2.166650603,35.14132427,29.36789989,23.59447552,25.34116001,18.28992336,0.024882822,0.024935554,0.870666504
308,9/10/2012,1.946666956,1.956666946,1.820000052,1.824666977,1.824666977,22249500,1.942666763,1.990066659,41.40680881,-0.028564746,-0.023932831,2.069548033,1.942666763,1.815785493,1.990066659,2.073783322,-0.067461644,0.033572491,-0.131999969
384,12/31/2012,2.200000048,2.264667034,2.200000048,2.257999897,2.257999897,8923500,2.278366649,2.134919982,53.37316046,0.026206352,0.042677247,2.349381462,2.278366649,2.207351836,2.134919982,2.081153316,0.019566289,0.022533599,0.043332815
151,1/26/2012,1.871333003,1.972000003,1.866667032,1.929332972,1.929332972,19066500,1.825433242,1.978359966,55.11914619,-0.028700996,-0.04987906,1.996917449,1.825433242,1.653949035,1.978359966,1.843483319,0.034679603,0.043330707,0.064665914
1318,9/15/2016,13.09933281,13.50133324,13.09333324,13.36133289,13.36133289,46158000,13.94833345,14.60620001,37.95287447,-0.467849356,-0.411036182,15.45639831,13.94833345,12.4402686,14.60620001,14.41486003,0.020416453,0.016692668,0.267333031
2717,4/6/2022,357.8233337,359.6666565,342.5666809,348.5866699,348.5866699,89348400,324.8,304.307865,57.52767622,19.74434142,16.45495109,403.4290745,324.8,246.1709255,304.307865,293.2373496,-0.041694894,0.043164653,-15.16665649
2186,2/28/2020,41.97999954,46.03466797,40.76800156,44.53266525,44.53266525,363343500,52.67353287,40.49855976,43.55078931,2.824574589,4.731605009,62.62555203,52.67353287,42.72151371,40.49855976,22.93128331,-0.016215048,0.057242452,-0.73400116
427,3/5/2013,2.400000095,2.461333036,2.385999918,2.443332911,2.443332911,31305000,2.469333172,2.39050653,51.78712109,-0.02041796,-0.003288077,2.709415707,2.469333172,2.229250637,2.39050653,2.116093284,0.030072906,0.023787485,0.071332932
495,6/11/2013,6.545332909,6.578667164,6.269999981,6.297999859,6.297999859,110910000,6.335966659,4.58765336,57.65594282,0.562055311,0.674950424,7.24650598,6.335966659,5.425427337,4.58765336,2.802956648,-0.055772146,0.058546951,-0.372000217
1208,4/11/2016,16.73333359,17.26600075,16.35333252,16.66133308,16.66133308,137425500,15.72380004,13.46999998,64.50161749,0.925785869,0.875129898,17.53788638,15.72380004,13.9097137,13.46999998,15.18031998,-0.000599846,0.034653098,-0.010000229
2827,9/14/2022,292.2399902,306.0,291.6400146,302.6099854,302.6099854,72628700,290.1438354,278.8632013,58.5472318,3.502745697,2.522179142,311.2528328,290.1438354,269.0348381,278.8632013,294.3519332,0.035874372,0.030998598,10.47998047
1964,4/11/2019,17.88666725,18.03333282,17.70666695,17.89466667,17.89466667,147538500,18.28546658,19.31514664,42.99257822,-0.276315875,-0.303208879,19.31831754,18.28546658,17.25261561,19.31514664,20.75220997,-0.027675107,0.027006001,-0.509332657
1209,4/12/2016,16.63333321,16.78666687,16.24200058,16.52133369,16.52133369,86448000,15.83270006,13.54549332,62.64955727,0.877576463,0.875619211,17.56173062,15.83270006,14.10366951,13.54549332,15.17332998,-0.008402652,0.034712679,-0.13999939
2553,8/12/2021,235.4466705,240.9333344,233.1333313,240.75,240.75,52377300,226.8446678,218.6861346,65.48532288,5.758668606,4.736707484,246.5457214,226.8446678,207.1436142,218.6861346,220.3485834,0.020386528,0.02144881,4.809997559
2703,3/17/2022,276.9966736,291.6666565,275.2399902,290.5333252,290.5333252,66582900,277.0583298,302.5089301,52.13064102,-7.010840534,-9.211112675,299.8867221,277.0583298,254.2299374,302.5089301,283.1231996,0.03733501,0.041684121,10.45666504
2452,3/19/2021,215.5333405,219.0766602,208.206665,218.2899933,218.2899933,128682000,224.7195,257.2473996,43.35963222,-8.245999661,-9.666049448,252.2859256,224.7195,197.1530744,257.2473996,166.5819596,0.002618005,0.049568684,0.569992065
2709,3/25/2022,336.0,340.6000061,332.4400024,336.8800049,336.8800049,62031600,292.3026642,298.7467975,65.51884311,9.64617697,1.058786601,341.0313948,292.3026642,243.5739335,298.7467975,286.8810162,-0.003234938,0.042238417,-1.093322754
1240,5/25/2016,14.52733326,14.7573328,14.43400002,14.63866711,14.63866711,46902000,14.55463347,15.55873346,47.37781424,-0.345486058,-0.421266333,16.20212325,14.55463347,12.9071437,15.55873346,14.82294333,0.00766375,0.023077694,0.111333847
1808,8/27/2018,21.20000076,21.49600029,20.58733368,21.28466606,21.28466606,196189500,22.31463337,21.90246658,46.27498361,-0.103812022,0.094624415,25.30989052,22.31463337,19.31937622,21.90246658,21.23805993,-0.010996885,0.039779099,-0.236667633
1827,9/24/2018,19.89866638,20.20000076,19.5720005,19.97866631,19.97866631,72645000,19.56966648,20.85311993,49.23247039,-0.35893409,-0.535323602,21.21290327,19.56966648,17.92642969,20.85311993,21.12091327,0.001939106,0.040963231,0.038665771
276,7/25/2012,1.994667053,1.998667002,1.916666985,1.929999948,1.929999948,42633000,2.113766599,2.052773302,39.02472629,-0.009791973,0.018286252,2.313971731,2.113766599,1.913561467,2.052773302,2.087946646,-0.029825617,0.033942266,-0.059333086
490,6/4/2013,6.18333292,6.427999973,6.159999847,6.322667122,6.322667122,132841500,5.855899966,4.195773368,62.13825774,0.732265205,0.788395728,7.732725657,5.855899966,3.979074274,4.195773368,2.689306651,0.024300694,0.060697433,0.150000095
2705,3/21/2022,304.9933472,314.2833252,302.3633423,307.0533447,307.0533447,81981600,278.6119965,300.333797,57.60957548,-2.13387599,-7.048359015,306.0650236,278.6119965,251.1589693,300.333797,284.2142996,0.017417964,0.041528102,5.25668335
1230,5/11/2016,13.83933258,14.3653326,13.73666668,13.93066692,13.93066692,77428500,15.8494669,15.45165344,30.84767381,-0.480378767,-0.11544067,18.17586724,15.8494669,13.52306655,15.45165344,14.97612666,0.00129376,0.024290939,0.017999649
691,3/21/2014,15.73466682,15.74666691,15.16666698,15.25933266,15.25933266,123253500,16.10123329,13.63546665,51.3479484,0.521677703,0.784525834,17.39701872,16.10123329,14.80544787,13.63546665,10.66748998,-0.025626926,0.04067055,-0.401334763
1648,1/8/2018,21.06666756,22.46800041,21.03333282,22.42733383,22.42733383,147891000,21.74093323,21.16651985,59.58786913,0.001671651,-6.43e-05,23.1532985,21.74093323,20.32856795,21.16651985,22.13622995,0.06263822,0.022654202,1.322000504
2567,9/1/2021,244.6933289,247.3300018,243.7566681,244.6966705,244.6966705,39612900,235.3185013,227.6580676,62.25911517,4.400929261,3.4929719,247.7920915,235.3185013,222.844911,227.6580676,227.0811669,-0.002215523,0.021587608,-0.543334961
1437,3/8/2017,16.46666718,16.67133331,16.35466766,16.45800018,16.45800018,55878000,17.47293339,16.50218672,42.16312132,-0.035218736,0.179877127,19.10921277,17.47293339,15.83665401,16.50218672,14.54244669,-0.006918982,0.019749568,-0.114665985
2231,5/4/2020,46.73333359,50.79999924,46.53333282,50.74599838,50.74599838,288556500,46.60680008,41.94373344,57.8892181,3.198775723,3.040380726,57.92285874,46.60680008,35.29074142,41.94373344,28.8960967,0.085367588,0.078587577,3.991333008
2460,3/31/2021,215.5399933,224.0,213.7033386,222.6433258,222.6433258,100011900,217.4731651,246.6444662,48.87436928,-7.757598752,-8.634706299,241.9972058,217.4731651,192.9491245,246.6444662,172.6210095,0.050832206,0.046649303,10.76998901
2320,9/9/2020,118.8666687,123.0,113.8366699,122.0933304,122.0933304,238397400,132.7838337,110.9737738,48.19994678,7.407677789,11.30057407,166.0461718,132.7838337,99.5214956,110.9737738,60.47240345,0.109233494,0.063640253,12.02333069
1059,9/4/2015,16.0593338,16.27266693,15.88000011,16.12866783,16.12866783,55338000,16.08113317,17.02925331,47.64573194,-0.216184875,-0.315944149,17.51361077,16.08113317,14.64865558,17.02925331,15.2687033,-0.014822516,0.031460228,-0.242664337
119,12/8/2011,2.055999994,2.109999895,1.973999977,2.059333086,2.059333086,49587000,2.192000055,1.999906664,45.4643591,0.054531948,0.067102422,2.350508638,2.192000055,2.033491472,1.999906664,1.805596673,-0.096519472,0.035193041,-0.220000029
1025,7/20/2015,18.33333206,19.11000061,18.1693325,18.81733322,18.81733322,74677500,17.80713339,17.10010662,66.17704972,0.309170272,0.279978702,18.76985751,17.80713339,16.84440927,17.10010662,15.17950332,0.027670548,0.016904062,0.506666183
2720,4/11/2022,326.7999878,336.1566772,324.8800049,325.3099976,325.3099976,59357100,335.7776672,307.2799982,48.11658822,13.53525961,16.16342081,397.6272995,335.7776672,273.928035,307.2799982,294.9880495,-0.048328086,0.040506182,-16.51998901
282,8/2/2012,1.789332986,1.789999962,1.701333046,1.74000001,1.74000001,19576500,2.039799839,2.040039959,33.37242485,-0.083197544,-0.039884225,2.384013131,2.039799839,1.695586548,2.040039959,2.087299971,-0.00571428,0.034226856,-0.00999999
2534,7/16/2021,218.2266693,218.8999939,214.0666656,214.7400055,214.7400055,49113000,219.9756676,209.140668,47.91248677,2.190369695,3.263429135,233.7003007,219.9756676,206.2510345,209.140668,212.4012332,-0.009806317,0.025653374,-2.126663208
1317,9/14/2016,13.05000019,13.19466686,12.99066734,13.09399986,13.09399986,33817500,14.02440014,14.62489334,31.17589358,-0.493398278,-0.396832889,15.55958638,14.02440014,12.4892139,14.62489334,14.4248067,0.001836279,0.016407044,0.024000168
2600,10/19/2021,292.5100098,292.6499939,287.5033264,288.0899963,288.0899963,52143300,265.1556709,250.6279352,77.9054583,9.351106,7.105065267,286.0081933,265.1556709,244.3031485,250.6279352,236.5628008,-0.006711861,0.017524491,-1.946685791
969,4/29/2015,15.33666706,15.66466713,15.17533302,15.49666691,15.49666691,59041500,14.05929995,13.54747997,74.54110973,0.508943321,0.330142905,15.58650564,14.05929995,12.53209425,13.54747997,15.12843331,0.008547443,0.023156558,0.131334305
2802,8/9/2022,290.293335,292.3966675,279.3533325,283.3333435,283.3333435,86244600,272.4465004,250.4844006,56.56459195,13.88461008,13.18961269,320.0879626,272.4465004,224.8050382,250.4844006,303.5764327,-0.024412626,0.040755762,-7.089996338
1481,5/10/2017,21.43733215,21.70000076,21.20800018,21.68133354,21.68133354,86124000,20.60356655,18.98430676,63.0996971,0.539460659,0.573666731,21.68553927,20.60356655,19.52159383,18.98430676,15.59036338,0.012326462,0.023112326,0.263999939
1922,2/11/2019,20.7733326,21.23999977,20.70000076,20.8560009,20.8560009,106945500,20.82986679,21.9410667,48.30121625,-0.305627213,-0.395428623,23.16349203,20.82986679,18.49624155,21.9410667,21.06184999,0.023021598,0.037532627,0.469333649
2539,7/23/2021,215.4533386,216.2666626,212.4333344,214.4600067,214.4600067,43814700,220.8158333,209.6914014,47.24754811,0.867349105,1.967934067,230.6575124,220.8158333,210.9741542,209.6914014,214.27245,-0.009056425,0.023044911,-1.959991455
2744,5/16/2022,255.7200012,256.5866699,239.6966705,241.456665,241.456665,86098500,292.8375015,310.6899341,32.80523431,-20.5308689,-14.5110053,356.1478468,292.8375015,229.5271562,310.6899341,304.4511331,-0.058758562,0.043977955,-15.07333374
